Product Name,Rating,Reviews,cluster_id
Silent Circle Blackphone BP2 - Factory Unlocked Phone - Retail Packaging - Black with Silent Circle Genuine Official Bumper Case for Blackphone 2 - Retail Packing,1,"I am extremely conflicted about this phone. I have been using it for about two months now, and I feel it has features I find necessary (which other phones don't have) and also bugs I find intolerable.The good qualities are extremely obvious as they are exactly what the phone is marketed for -- you have separate spaces on the phone and for each app that is installed you can revoke privileges that you gave it (I'm looking at you, Swype). These are both wonderful features I would like to see more widespread.While this is a necessary side-effect of the design (ie I don't blame them for this), you should probably be aware that certain applications will not work on the phone (though most will). For some reason Uber instantly crashes whenever I try to open it on this phone. Fitbit also has troubles, though to a much lesser extent. Also be aware that when you contact these companies about their applications, they are likely to be unwilling to help you since it is not one of their ""supported"" phones.In total, I have had many bad experiences, and overall it feels like the phone hasn't really been tested much. There are some counter-intuitive UI flows, for example clicking on a text-message notification in any space will take you to the ""Owner"" main space even if the space from which you clicked can receive text messages. Even worse, when you unlock (ie put in your passcode) the space, the desired information does not pop up. There are also some security center related notifications that show up in the space where there is an issue, but clicking on the notification takes you to the Owner space, and so you don't get any information about what the problem is.The phone cannot send international characters for the time being. If you use characters that aren't in the standard GSM encoding, they won't be sent (ie the standard Spanish and French accents are supported, but you cannot send Polish special characters, or any Chinese characters, and emojis). The newest release, 2.0.5, was supposed to fix this issue, but it did not actually fix the problem. The only difference I have noticed since the update is that my phone now regularly deletes my contacts -- for now I keep a backup of them on my SD card and import them whenever I need them.Finally, I have found the customer service to be sub-par. I have asked for help with issues related to the phone on multiple occasions, and the responses have been less than helpful. In many cases one portion of my question gets completely ignored, and most recently it has been upwards of 12 days since I last contacted them, without response. I hope that this improves in the future.EDIT: After interacting with customer service further, I no longer feel comfortable leaving this at 2 stars. This has been quite possibly the worst customer service I have ever received. Knowing what I know now, I would never even consider buying this phone. Customer service has repeatedly insisted that they did not receive an email when I know that they did since they replied to it, and they do such instead of actually addressing the issue at hand. They claimed that the international characters issue was a bug that was going to be fixed, but now that over a month has passed and I cannot return the phone they have said that they made the choice to not support international characters and so I am inferring that it quite possibly will not be changed. This is maddeningly frustrating since this is a fundamental phone feature for me.EDIT2: With the update to 3.0a, the ability to send the extended character set was indeed added, though this comes upwards of 6 months after I originally contacted them about the issue. Unfortunately, immediately following the update the phone consistently crashes when it is plugged in (and occasionally when it isn't). Since I was using my phone as my alarm clock, this is extremely frustrating for obvious reasons. I have not contacted customer support because I expect to purchase a different phone in the coming weeks.",0
Silent Circle Blackphone BP2 - Factory Unlocked Phone - Retail Packaging - Black with Silent Circle Genuine Official Bumper Case for Blackphone 2 - Retail Packing,5,Great value,1
Silent Circle Blackphone BP2 - Factory Unlocked Phone - Retail Packaging - Black with Silent Circle Genuine Official Bumper Case for Blackphone 2 - Retail Packing,5,I like the speed with which silentCircle's Silent OS has historically received OS updates for security issues.,2
Silent Circle Blackphone BP2 - Factory Unlocked Phone - Retail Packaging - Black with Silent Circle Genuine Official Bumper Case for Blackphone 2 - Retail Packing,3,"I like the fact of the BP2 has the capabilities it states. Now for a few reasons I am at a disappointed reviewing. First off I don't know exactly of this may been my fault or what but looking at the time and placing back in pocket shouldn't trigger the factory reset setting. So what ever I had been working on, sites, documents wiped without my knowingness. Second I really HATE google, and I didn't know this is also heavily based on Big Brother Google. Last on the list also a major problem for me is watching China as they desecrate every thing they touch from poisonous product's, tainted consumables, intellectual theft, rapid growth in military, always having some new strain of viruses, a culture that's beyond rude self centered and dirty, topped off with possession of stolen government defense technology and security clearances. The Swiss company out of all places to make a phone of this nature why pick china? That leads me to one last thing, so it being made in China with their unregulated work ethics is this BP2 really as secure as they say it is?",3
"Smart Watch,[U.S. Warranty]JoyGeek All-in-1 Bluetooth Watch Wrist Watch Phone with SIM Card Slot and NFC for IOS Apple iPhone,Android Samsung HTC Sony LG Smartphones(Gold)",1,"Absolute garbage Product. It will not sync with phone, it will not read sim card and to top it all off the wrist strap broke when i tried to put it on.",0
"Smart Watch,[U.S. Warranty]JoyGeek All-in-1 Bluetooth Watch Wrist Watch Phone with SIM Card Slot and NFC for IOS Apple iPhone,Android Samsung HTC Sony LG Smartphones(Gold)",2,Not what i expected.,1
"Smart Watch,[U.S. Warranty]JoyGeek All-in-1 Bluetooth Watch Wrist Watch Phone with SIM Card Slot and NFC for IOS Apple iPhone,Android Samsung HTC Sony LG Smartphones(Gold)",5,"I love this. It stands up to everything that's described.It's a gorgeous looking piece, very easy to use.Worth every cent",2
"Smart Watch,[U.S. Warranty]JoyGeek All-in-1 Bluetooth Watch Wrist Watch Phone with SIM Card Slot and NFC for IOS Apple iPhone,Android Samsung HTC Sony LG Smartphones(Gold)",4,"This watch is great. It gives me functionality without having to have my phone with me at all times. It was a little difficult to figure out how to get everything synced up at first, but once I got it, it works great. It is smaller than watches I have previously had and more efficient. It has many more commands than previous ones as well. I am still getting used to it as with everything that is technologically advanced somethings are a bit harder to get. It lets me discreetly text my husband at work since they do not allow use of cell phones, even though sometimes I do need to be able to have contact available with him regarding our children. If you are looking for an inexpensive smartwatch that syncs with your Android Phone, this is a good one to get.",3
"Smart watch,[1 Year Warranty]JoyGeek Gear S Bluetooth Watch Phone for iPhone and android SmartPhones(Black)",3,does not sync very well with IPhones also camera and text messages does not work either,0
"Smart watch,[1 Year Warranty]JoyGeek Gear S Bluetooth Watch Phone for iPhone and android SmartPhones(Black)",1,Just received the smart watch and it doesn't even turn on. Definitely not satisfied. I need a new watch or my money back.,1
"Smart watch,[1 Year Warranty]JoyGeek Gear S Bluetooth Watch Phone for iPhone and android SmartPhones(Black)",3,Decent for the money.,2
"Smart watch,[1 Year Warranty]JoyGeek Gear S Bluetooth Watch Phone for iPhone and android SmartPhones(Black)",2,Directions are not helpful at all.,3
"Smartphones Unlocked CHSLING 5.5"" IPS HD Anroid 5.1 MTK6580 Quad Core ROM 8GB 5.0MP Camera Blue",5,Love it..,0
"Smartphones Unlocked CHSLING 5.5"" IPS HD Anroid 5.1 MTK6580 Quad Core ROM 8GB 5.0MP Camera Blue",1,"This phone quit working after about two weeks, so I returned it. It would no longer recognize the Sim card.",1
"Smartphones Unlocked CHSLING 5.5"" IPS HD Anroid 5.1 MTK6580 Quad Core ROM 8GB 5.0MP Camera Blue",5,"I just bought this android phone and I really like it! It appears to be luxurious because of it's slim built, design and construction.It comes with an installed screen protector and an extra one. The side is color silver with matte finish. The back part has a nice pattern which is non-slip. I like that it has dual camera with dual flash as compared to my iPhone 6 plus which only have 1 flash but the size is just the same. The battery lasts long which is great! What impressed me most was its functions and installed apps.Now, if you want to download more apps, just create a google account. The sound quality is impressive as well as the pictures. I used Viber, skype and Messenger calls on it and it works great using the video calls. The other party can see and hear me clearly and of course, I can hear them well too. The signal is good although it depends on your location. It connects easily and I can switch between applications without any issues.The overall construction is great and very reliable but of course, you cannot compare its quality to iPhone 6 plus. Overall, I'm so satisfied with my purchase and I highly recommend it! It's actually great for its price.I received this product at a discounted price in exchange for my honest/unbiased review during its promotional period. All thoughts, opinions and ratings are my own. I was under no obligation to post positive feedback. I am simply sharing my opinions the same as I would have if purchasing the item at full price. I will update my review as soon as I encounter some issues with the product.",2
"Smartphones Unlocked CHSLING 5.5"" IPS HD Anroid 5.1 MTK6580 Quad Core ROM 8GB 5.0MP Camera Blue",1,Awful,3
"Smartwatch,[1 Year Warranty]JoyGeek Gear S Bluetooth watch Phone for iPhone and android SmartPhones(Silver)",5,Very good,0
"Smartwatch,[1 Year Warranty]JoyGeek Gear S Bluetooth watch Phone for iPhone and android SmartPhones(Silver)",1,Just received the smart watch and it doesn't even turn on. Definitely not satisfied. I need a new watch or my money back.,1
"Smartwatch,[1 Year Warranty]JoyGeek Gear S Bluetooth watch Phone for iPhone and android SmartPhones(Silver)",3,does not sync very well with IPhones also camera and text messages does not work either,2
"Smartwatch,[1 Year Warranty]JoyGeek Gear S Bluetooth watch Phone for iPhone and android SmartPhones(Silver)",1,"Not at all what I expected, but I guess you get what you pay for. Broke in the first week. Don't bother.",3
"Sony Ericsson S500i Unlocked Cell Phone with 2 MP Camera, MP3/Video Player, Memory Stick Micro Slot--U.S. Version with Warranty (Mysterious Green)",1,"The phone did not work very well, the build is way cheaper then it looks, i would not get this phone.",0
"Sony Ericsson S500i Unlocked Cell Phone with 2 MP Camera, MP3/Video Player, Memory Stick Micro Slot--U.S. Version with Warranty (Mysterious Green)",5,This phone works great. The battery life is amazing and the ringer volume can be set quite loud so I never miss a call. I also use it as a mp3 player and it is great as I have a 1gb memory stick micro in it with all of my favorite songs. The camera is good too. The slider feels sturdy. The green and black give the phone a unique look as well. It is also smaller than what I thought it would be. It is the same size as the w580. But this one is better in my opinion when it comes to looks and the placement of the buttons.,1
"Sony Ericsson S500i Unlocked Cell Phone with 2 MP Camera, MP3/Video Player, Memory Stick Micro Slot--U.S. Version with Warranty (Mysterious Green)",4,"I've had the phone a few days now and am enjoying hearing people. They can hear me too! I guess I really needed to replace that other phone, but my network insisted it was ""working"". The large bright screen is easy to read also and the back lighting on the keys is a super asset. The documentation is out of date, but Sony answers the support phone quickly and misunderstandings were quickly resolved. The buttons are smaller than I'm used to, but give a satisfying click when properly pressed. Music works only on the media card, not clear in the doc, and is gorgeous. My set came with a USB cable and stereo headphones which handle calls too, as well as a charging cable. Had another Sony a while back and I find the menu system superior and easy to use. I was hoping for a good usable phone and a decent mp3 player and got more than I had hoped for. Really nice equipment.",2
